open_time,open,high,low,close,volume
2025-07-15 18:02:00,3137.2,3137.2,3132.7,3132.7,1.465
2025-07-15 18:03:00,3132.13,3134.78,3132.13,3133.7,1.499
2025-07-15 18:04:00,3134.69,3134.97,3128.55,3132.05,1.42
2025-07-15 18:05:00,3131.22,3132.0,3126.88,3132.0,5.13
2025-07-15 18:06:00,3132.98,3136.0,3131.28,3135.69,17.686
2025-07-15 18:07:00,3135.4,3136.41,3128.45,3128.45,18.885
2025-07-15 18:08:00,3131.48,3133.05,3128.0,3129.1,13.887
2025-07-15 18:09:00,3128.98,3128.98,3123.07,3125.18,9.611
2025-07-15 18:10:00,3127.82,3131.84,3127.49,3130.98,10.043
2025-07-15 18:11:00,3131.23,3132.0,3127.85,3132.0,1.558
2025-07-15 18:12:00,3132.48,3134.66,3130.46,3130.46,2.533
2025-07-15 18:13:00,3130.26,3132.93,3130.26,3132.83,0.274
2025-07-15 18:14:00,3133.64,3134.17,3132.03,3132.14,1.725
2025-07-15 18:15:00,3133.59,3136.82,3133.59,3136.82,0.186
2025-07-15 18:16:00,3134.41,3134.41,3132.0,3133.24,0.348
2025-07-15 18:17:00,3131.69,3131.69,3131.64,3131.64,0.045
2025-07-15 18:18:00,3135.1,3137.04,3135.1,3136.55,5.667
2025-07-15 18:19:00,3136.44,3136.44,3131.61,3132.62,2.426
2025-07-15 18:20:00,3133.24,3136.3,3133.24,3135.36,0.491
2025-07-15 18:21:00,3135.24,3138.0,3135.15,3138.0,0.5
2025-07-15 18:22:00,3139.19,3139.19,3135.77,3138.56,1.817
2025-07-15 18:23:00,3138.29,3139.15,3136.06,3136.17,0.213
2025-07-15 18:24:00,3134.41,3134.78,3130.44,3130.59,7.135
2025-07-15 18:25:00,3134.23,3134.24,3131.12,3131.99,0.168
2025-07-15 18:26:00,3133.24,3133.42,3122.22,3123.87,19.081
2025-07-15 18:27:00,3123.03,3123.26,3116.79,3118.64,4.653
2025-07-15 18:28:00,3119.0,3124.49,3119.0,3122.12,0.772
2025-07-15 18:29:00,3122.71,3123.05,3119.77,3120.33,10.109
2025-07-15 18:30:00,3122.37,3123.49,3118.72,3118.91,1.487
2025-07-15 18:31:00,3118.53,3118.63,3110.0,3111.28,13.596
2025-07-15 18:32:00,3109.78,3113.93,3107.35,3113.26,14.548
2025-07-15 18:33:00,3113.94,3114.82,3100.0,3104.0,20.593
2025-07-15 18:34:00,3105.97,3108.89,3103.84,3105.92,17.294
2025-07-15 18:35:00,3104.47,3105.64,3097.43,3097.43,1.587
2025-07-15 18:36:00,3097.95,3099.83,3090.22,3090.22,18.879
2025-07-15 18:37:00,3091.9,3092.57,3086.14,3091.51,51.653
2025-07-15 18:38:00,3090.41,3095.82,3084.67,3095.82,14.382
2025-07-15 18:39:00,3096.0,3103.42,3093.75,3101.4,11.684
2025-07-15 18:40:00,3099.15,3104.69,3098.74,3101.74,13.445
2025-07-15 18:41:00,3100.8,3101.19,3091.53,3091.8,8.82
2025-07-15 18:42:00,3091.19,3098.61,3087.81,3098.53,28.246
2025-07-15 18:43:00,3097.8,3108.43,3097.78,3107.71,5.844
2025-07-15 18:44:00,3107.63,3108.66,3099.92,3101.16,6.565
2025-07-15 18:45:00,3101.41,3114.37,3101.21,3113.11,71.259
2025-07-15 18:46:00,3112.8,3112.8,3108.0,3108.94,11.607
2025-07-15 18:47:00,3109.11,3116.4,3109.11,3112.63,7.258
2025-07-15 18:48:00,3113.32,3115.3,3112.8,3112.8,1.164
2025-07-15 18:49:00,3115.63,3115.63,3109.16,3110.36,3.131
2025-07-15 18:50:00,3111.23,3116.0,3111.23,3115.02,6.366
2025-07-15 18:51:00,3114.9,3120.18,3112.73,3112.98,12.609
2025-07-15 18:52:00,3115.21,3116.99,3113.13,3116.89,13.164
2025-07-15 18:53:00,3115.77,3117.84,3114.74,3116.38,3.489
2025-07-15 18:54:00,3114.87,3116.97,3113.6,3113.9,15.278
2025-07-15 18:55:00,3113.26,3114.7,3111.27,3113.16,8.645
2025-07-15 18:56:00,3113.93,3114.61,3112.0,3112.78,4.453
2025-07-15 18:57:00,3113.05,3116.5,3111.22,3115.6,3.761
2025-07-15 18:58:00,3115.56,3116.31,3113.6,3113.6,1.878
2025-07-15 18:59:00,3113.24,3113.74,3109.46,3109.46,3.59
2025-07-15 19:00:00,3108.81,3113.32,3106.06,3112.36,8.042
2025-07-15 19:01:00,3112.06,3113.19,3108.0,3109.2,4.338
2025-07-15 19:02:00,3112.0,3120.0,3111.33,3116.66,8.189
2025-07-15 19:03:00,3116.0,3116.0,3112.0,3113.82,3.964
2025-07-15 19:04:00,3115.65,3116.0,3114.86,3115.69,1.207
2025-07-15 19:05:00,3113.22,3115.36,3113.22,3113.95,2.065
2025-07-15 19:06:00,3115.85,3117.89,3114.89,3117.89,3.34
2025-07-15 19:07:00,3119.21,3124.0,3119.21,3121.54,13.066
2025-07-15 19:08:00,3122.03,3123.52,3120.74,3123.52,1.838
2025-07-15 19:09:00,3122.42,3122.76,3121.42,3121.57,1.016
2025-07-15 19:10:00,3121.28,3127.16,3121.28,3125.69,7.21
2025-07-15 19:11:00,3126.09,3130.0,3125.93,3125.94,3.113
2025-07-15 19:12:00,3124.0,3125.78,3123.38,3125.65,3.049
2025-07-15 19:13:00,3125.92,3128.2,3124.99,3125.35,7.01
2025-07-15 19:14:00,3124.0,3125.95,3123.07,3125.95,3.296
2025-07-15 19:15:00,3124.87,3126.33,3121.82,3121.82,4.223
2025-07-15 19:16:00,3120.0,3120.0,3115.1,3115.1,4.215
2025-07-15 19:17:00,3118.44,3118.44,3115.85,3116.05,7.039
2025-07-15 19:18:00,3118.0,3122.33,3117.97,3120.24,2.2
2025-07-15 19:19:00,3120.05,3125.95,3120.05,3125.95,3.129
2025-07-15 19:20:00,3125.12,3127.07,3123.97,3123.97,24.467
2025-07-15 19:21:00,3122.88,3122.88,3119.11,3120.54,1.202
2025-07-15 19:22:00,3120.78,3125.62,3120.31,3125.62,2.21
2025-07-15 19:23:00,3124.43,3124.43,3121.31,3121.56,2.832
2025-07-15 19:24:00,3121.8,3122.75,3120.16,3122.75,2.178
2025-07-15 19:25:00,3122.42,3123.22,3122.42,3122.82,1.417
2025-07-15 19:26:00,3121.86,3122.02,3115.81,3117.12,2.159
2025-07-15 19:27:00,3117.36,3119.05,3115.46,3116.64,10.622
2025-07-15 19:28:00,3116.54,3117.51,3115.77,3117.19,3.123
2025-07-15 19:29:00,3115.81,3116.57,3115.62,3115.62,1.289
2025-07-15 19:30:00,3115.76,3118.07,3115.74,3116.46,4.744
2025-07-15 19:31:00,3118.43,3118.85,3116.2,3117.18,1.323
2025-07-15 19:32:00,3117.4,3117.4,3110.0,3110.0,2.287
2025-07-15 19:33:00,3110.74,3112.72,3108.56,3112.72,6.456
2025-07-15 19:34:00,3112.08,3112.31,3106.44,3106.44,6.768
2025-07-15 19:35:00,3108.26,3110.67,3108.12,3108.75,4.506
2025-07-15 19:36:00,3108.35,3109.54,3108.17,3109.4,2.676
2025-07-15 19:37:00,3105.99,3107.48,3101.41,3102.19,18.993
2025-07-15 19:38:00,3101.19,3101.9,3094.25,3100.59,14.007
2025-07-15 19:39:00,3100.2,3103.13,3098.71,3098.71,8.429
2025-07-15 19:40:00,3098.79,3104.37,3098.79,3103.01,1.396
2025-07-15 19:41:00,3103.25,3103.56,3098.42,3099.72,2.843
2025-07-15 19:42:00,3098.59,3099.74,3095.85,3096.39,13.686
2025-07-15 19:43:00,3096.36,3096.36,3088.69,3089.44,19.701
2025-07-15 19:44:00,3089.71,3093.23,3087.94,3090.13,17.987
2025-07-15 19:45:00,3089.7,3091.3,3084.08,3088.36,12.913
2025-07-15 19:46:00,3086.6,3087.52,3085.44,3086.31,1.941
2025-07-15 19:47:00,3086.1,3086.52,3080.0,3080.6,15.545
2025-07-15 19:48:00,3079.59,3084.0,3076.74,3077.95,26.921
2025-07-15 19:49:00,3077.95,3085.28,3077.95,3084.73,10.763
2025-07-15 19:50:00,3085.39,3086.14,3081.7,3083.51,2.219
2025-07-15 19:51:00,3082.26,3085.07,3079.69,3079.69,8.595
2025-07-15 19:52:00,3079.96,3089.88,3079.96,3089.67,16.692
2025-07-15 19:53:00,3088.02,3089.65,3086.32,3088.43,2.576
2025-07-15 19:54:00,3086.46,3086.85,3083.56,3086.85,2.09
2025-07-15 19:55:00,3087.87,3094.31,3087.87,3093.76,4.866
2025-07-15 19:56:00,3093.54,3094.64,3091.85,3092.74,2.027
2025-07-15 19:57:00,3095.17,3095.17,3093.03,3093.77,1.086
2025-07-15 19:58:00,3090.69,3091.08,3086.71,3086.72,2.26
2025-07-15 19:59:00,3086.63,3087.8,3082.68,3082.68,3.72
2025-07-15 20:00:00,3084.74,3086.77,3083.93,3084.09,1.254
2025-07-15 20:01:00,3084.29,3085.51,3083.61,3084.62,0.428
2025-07-15 20:02:00,3084.43,3088.48,3084.25,3088.0,3.504
2025-07-15 20:03:00,3084.0,3084.0,3080.85,3080.85,2.66
2025-07-15 20:04:00,3080.0,3082.96,3078.64,3078.64,8.574
2025-07-15 20:05:00,3077.74,3080.29,3073.72,3073.72,3.159
2025-07-15 20:06:00,3074.14,3081.27,3073.9,3079.52,4.124
2025-07-15 20:07:00,3079.91,3084.7,3078.48,3082.69,2.744
2025-07-15 20:08:00,3082.3,3082.37,3077.6,3077.84,4.663
2025-07-15 20:09:00,3079.74,3082.42,3079.72,3080.21,0.424
2025-07-15 20:10:00,3079.93,3085.66,3079.93,3085.66,7.526
2025-07-15 20:11:00,3085.61,3091.41,3085.61,3089.84,1.375
2025-07-15 20:12:00,3089.27,3092.0,3089.27,3090.94,1.494
2025-07-15 20:13:00,3091.33,3092.3,3090.95,3091.39,2.053
2025-07-15 20:14:00,3093.2,3093.31,3090.64,3093.22,0.686
2025-07-15 20:15:00,3090.96,3095.52,3090.96,3095.52,7.079
2025-07-15 20:16:00,3094.2,3094.77,3091.8,3092.04,2.47
2025-07-15 20:17:00,3092.89,3093.3,3082.17,3082.58,12.656
2025-07-15 20:18:00,3082.59,3088.0,3082.59,3088.0,0.668
2025-07-15 20:19:00,3088.07,3092.18,3088.07,3092.0,7.872
2025-07-15 20:20:00,3089.51,3092.87,3089.51,3091.59,8.253
2025-07-15 20:21:00,3091.35,3094.31,3091.35,3092.18,5.448
2025-07-15 20:22:00,3094.02,3094.02,3084.77,3087.83,2.264
2025-07-15 20:23:00,3087.37,3090.12,3087.37,3088.83,2.343
2025-07-15 20:24:00,3089.52,3093.16,3089.35,3091.96,2.025
2025-07-15 20:25:00,3093.22,3093.7,3093.22,3093.4,0.304
2025-07-15 20:26:00,3093.33,3093.35,3091.24,3091.68,0.938
2025-07-15 20:27:00,3091.54,3091.75,3090.69,3090.71,0.845
2025-07-15 20:28:00,3092.42,3092.42,3089.16,3090.38,5.97
2025-07-15 20:29:00,3091.66,3091.66,3091.0,3091.0,0.589
2025-07-15 20:30:00,3090.5,3090.5,3084.0,3084.0,3.927
2025-07-15 20:31:00,3083.54,3088.95,3083.54,3088.95,1.755
2025-07-15 20:32:00,3089.75,3089.75,3088.58,3089.46,0.184
2025-07-15 20:33:00,3088.12,3090.3,3087.46,3090.3,4.467
2025-07-15 20:34:00,3092.0,3095.0,3092.0,3093.22,3.276
2025-07-15 20:35:00,3088.92,3088.92,3088.92,3088.92,0.452
2025-07-15 20:36:00,3089.03,3091.61,3088.93,3091.61,0.74
2025-07-15 20:37:00,3092.3,3092.3,3088.0,3088.0,1.085
2025-07-15 20:38:00,3088.47,3089.71,3088.44,3089.41,0.296
2025-07-15 20:39:00,3088.1,3088.1,3088.1,3088.1,0.5
2025-07-15 20:40:00,3087.21,3089.26,3087.21,3089.26,1.13
2025-07-15 20:41:00,3088.6,3088.7,3088.6,3088.7,0.018
2025-07-15 20:42:00,3090.56,3092.5,3090.56,3092.5,0.042
2025-07-15 20:43:00,3092.23,3092.75,3091.29,3091.54,6.259
2025-07-15 20:44:00,3092.97,3092.97,3092.97,3092.97,0.004
2025-07-15 20:45:00,3094.18,3094.21,3094.18,3094.21,0.016
2025-07-15 20:46:00,3094.75,3094.75,3094.75,3094.75,0.029
2025-07-15 20:47:00,3094.09,3095.21,3093.31,3093.31,0.03
2025-07-15 20:48:00,3092.71,3092.71,3092.71,3092.71,0.035
2025-07-15 20:49:00,3093.08,3093.8,3093.08,3093.8,1.126
2025-07-15 20:50:00,3091.16,3091.16,3087.77,3088.3,0.467
2025-07-15 20:51:00,3086.26,3086.26,3085.64,3085.96,1.649
2025-07-15 20:52:00,3085.24,3088.35,3085.24,3088.35,0.692
2025-07-15 20:53:00,3088.49,3091.08,3088.33,3090.82,8.157
2025-07-15 20:54:00,3089.73,3089.73,3089.73,3089.73,0.029
2025-07-15 20:55:00,3088.1,3088.11,3088.1,3088.11,0.323
2025-07-15 20:56:00,3086.97,3087.73,3086.94,3086.94,0.036
2025-07-15 20:57:00,3086.97,3086.97,3086.97,3086.97,0.006
2025-07-15 20:58:00,3086.94,3088.51,3086.94,3087.58,12.535
2025-07-15 20:59:00,3087.03,3087.03,3084.65,3084.65,9.151
2025-07-15 21:00:00,3084.75,3085.78,3084.0,3085.78,0.52
2025-07-15 21:01:00,3085.78,3085.78,3085.78,3085.78,7.882
2025-07-15 21:02:00,3087.29,3091.51,3087.07,3091.05,5.044
2025-07-15 21:03:00,3089.58,3093.63,3088.91,3093.63,25.255
2025-07-15 21:04:00,3093.42,3093.62,3092.13,3092.93,1.839
2025-07-15 21:05:00,3092.88,3092.88,3089.86,3092.4,7.751
2025-07-15 21:06:00,3091.52,3092.56,3091.51,3092.3,2.219
2025-07-15 21:07:00,3092.3,3093.52,3092.09,3092.6,3.175
2025-07-15 21:08:00,3092.6,3092.93,3091.22,3091.3,0.111
2025-07-15 21:09:00,3091.47,3092.22,3090.96,3091.93,0.634
2025-07-15 21:10:00,3091.94,3092.57,3091.94,3092.4,0.03
2025-07-15 21:11:00,3092.4,3092.4,3092.4,3092.4,0.0
2025-07-15 21:12:00,3095.0,3096.04,3095.0,3096.04,0.29
2025-07-15 21:13:00,3096.76,3099.62,3095.81,3098.91,0.722
2025-07-15 21:14:00,3100.0,3104.3,3100.0,3103.72,0.563
2025-07-15 21:15:00,3103.59,3103.6,3098.6,3098.6,0.094
2025-07-15 21:16:00,3103.12,3103.12,3102.18,3102.18,10.169
2025-07-15 21:17:00,3103.32,3104.0,3101.69,3104.0,0.874
2025-07-15 21:18:00,3103.32,3105.63,3103.32,3104.41,1.913
2025-07-15 21:19:00,3101.86,3105.4,3101.86,3105.4,3.599
2025-07-15 21:20:00,3105.61,3110.79,3105.61,3106.61,1.602
2025-07-15 21:21:00,3105.42,3105.42,3102.73,3102.73,0.02
2025-07-15 21:22:00,3101.73,3101.73,3101.73,3101.73,0.004
2025-07-15 21:23:00,3103.92,3103.92,3103.25,3103.25,0.39
2025-07-15 21:24:00,3104.02,3108.35,3104.02,3108.35,0.284
2025-07-15 21:25:00,3107.7,3107.7,3105.78,3106.3,0.337
2025-07-15 21:26:00,3106.3,3106.3,3106.3,3106.3,0.0
2025-07-15 21:27:00,3106.73,3107.1,3106.67,3107.0,1.915
2025-07-15 21:28:00,3107.28,3107.28,3106.81,3106.83,2.321
2025-07-15 21:29:00,3106.04,3106.04,3104.8,3105.0,0.13
2025-07-15 21:30:00,3107.0,3107.39,3104.8,3104.8,7.076
2025-07-15 21:31:00,3104.0,3105.97,3104.0,3105.19,5.072
2025-07-15 21:32:00,3106.04,3106.28,3106.04,3106.28,0.805
2025-07-15 21:33:00,3106.49,3110.0,3105.94,3110.0,8.622
2025-07-15 21:34:00,3110.36,3111.25,3107.58,3107.58,15.321
2025-07-15 21:35:00,3107.58,3107.58,3107.58,3107.58,0.0
2025-07-15 21:36:00,3110.7,3122.24,3110.42,3118.95,9.396
2025-07-15 21:37:00,3117.37,3120.22,3116.02,3120.22,6.421
2025-07-15 21:38:00,3118.5,3120.79,3117.84,3117.84,0.522
2025-07-15 21:39:00,3117.49,3117.49,3115.62,3116.46,0.098
2025-07-15 21:40:00,3118.0,3118.0,3114.17,3117.08,6.942
2025-07-15 21:41:00,3115.35,3119.52,3115.35,3118.43,0.519
2025-07-15 21:42:00,3119.52,3124.0,3119.47,3123.42,5.088
2025-07-15 21:43:00,3123.08,3126.3,3122.65,3126.3,4.568
2025-07-15 21:44:00,3125.93,3127.0,3124.03,3124.03,8.015
2025-07-15 21:45:00,3123.8,3126.13,3123.8,3126.0,2.9
2025-07-15 21:46:00,3127.56,3127.56,3118.46,3118.5,4.618
2025-07-15 21:47:00,3120.06,3123.42,3120.06,3121.71,0.57
2025-07-15 21:48:00,3121.7,3123.46,3118.5,3121.24,8.396
2025-07-15 21:49:00,3120.98,3124.0,3119.07,3124.0,1.554
2025-07-15 21:50:00,3123.72,3125.5,3123.55,3124.8,7.199
2025-07-15 21:51:00,3124.8,3128.83,3124.8,3127.64,11.017
2025-07-15 21:52:00,3127.6,3129.0,3123.72,3125.44,5.169
2025-07-15 21:53:00,3123.83,3123.86,3121.77,3123.27,4.507
2025-07-15 21:54:00,3122.08,3123.99,3121.08,3121.25,2.368
2025-07-15 21:55:00,3122.04,3122.05,3121.62,3122.05,0.238
2025-07-15 21:56:00,3121.95,3124.95,3121.9,3124.95,2.609
2025-07-15 21:57:00,3125.4,3126.96,3125.01,3125.01,1.058
2025-07-15 21:58:00,3125.7,3125.7,3123.51,3123.51,0.062
2025-07-15 21:59:00,3124.65,3124.65,3124.01,3124.01,0.591
2025-07-15 22:00:00,3125.06,3126.69,3116.41,3116.41,5.2
2025-07-15 22:01:00,3120.63,3124.0,3120.0,3120.0,7.4
2025-07-15 22:02:00,3119.38,3119.38,3115.77,3117.03,1.781
2025-07-15 22:03:00,3117.21,3117.21,3113.3,3113.3,0.283
2025-07-15 22:04:00,3114.03,3116.0,3112.0,3116.0,0.052
2025-07-15 22:05:00,3115.64,3115.65,3115.64,3115.65,0.066
2025-07-15 22:06:00,3119.07,3119.16,3118.72,3118.93,0.895
2025-07-15 22:07:00,3117.61,3119.46,3117.12,3117.12,0.53
2025-07-15 22:08:00,3117.41,3117.57,3113.13,3113.13,0.571
2025-07-15 22:09:00,3113.41,3113.41,3112.8,3113.21,4.212
2025-07-15 22:10:00,3115.58,3115.58,3114.14,3115.0,2.353
2025-07-15 22:11:00,3115.61,3118.0,3115.61,3116.63,0.289
2025-07-15 22:12:00,3117.65,3118.99,3117.65,3118.99,2.946
2025-07-15 22:13:00,3116.06,3117.41,3116.06,3117.41,1.285
2025-07-15 22:14:00,3117.97,3117.97,3117.31,3117.46,1.317
2025-07-15 22:15:00,3116.77,3116.97,3116.77,3116.97,0.021
2025-07-15 22:16:00,3118.94,3120.0,3118.25,3120.0,2.185
2025-07-15 22:17:00,3121.27,3121.27,3120.36,3120.36,0.115
2025-07-15 22:18:00,3122.0,3122.38,3121.4,3121.4,1.929
2025-07-15 22:19:00,3120.36,3121.86,3120.36,3120.63,0.766
2025-07-15 22:20:00,3122.35,3122.99,3122.17,3122.83,0.498
2025-07-15 22:21:00,3122.48,3123.12,3121.85,3121.85,0.114
2025-07-15 22:22:00,3121.11,3122.21,3121.11,3121.24,0.035
2025-07-15 22:23:00,3120.33,3120.34,3120.33,3120.34,1.0
2025-07-15 22:24:00,3123.33,3123.33,3121.59,3121.86,0.487
2025-07-15 22:25:00,3122.86,3122.86,3120.98,3121.24,0.86
2025-07-15 22:26:00,3121.24,3124.0,3121.24,3124.0,14.162
2025-07-15 22:27:00,3124.15,3126.61,3123.72,3125.98,3.918
2025-07-15 22:28:00,3127.0,3128.31,3124.25,3125.11,7.787
2025-07-15 22:29:00,3124.0,3124.3,3123.09,3123.09,3.381
2025-07-15 22:30:00,3122.0,3124.8,3122.0,3124.44,0.127
2025-07-15 22:31:00,3123.05,3123.07,3121.39,3123.0,6.299
2025-07-15 22:32:00,3123.49,3123.49,3121.63,3121.63,1.023
2025-07-15 22:33:00,3122.35,3122.81,3119.0,3119.0,7.104
2025-07-15 22:34:00,3118.18,3118.65,3115.9,3118.28,14.313
2025-07-15 22:35:00,3119.27,3119.49,3117.15,3119.01,0.256
2025-07-15 22:36:00,3119.35,3121.01,3119.35,3120.13,1.149
2025-07-15 22:37:00,3121.04,3123.14,3120.96,3123.14,6.147
2025-07-15 22:38:00,3124.0,3126.63,3124.0,3125.69,0.331
2025-07-15 22:39:00,3125.01,3126.2,3125.01,3126.15,0.167
2025-07-15 22:40:00,3127.19,3128.24,3127.19,3127.91,3.973
2025-07-15 22:41:00,3127.91,3129.35,3127.91,3129.13,2.85
2025-07-15 22:42:00,3127.97,3127.97,3127.96,3127.96,0.039
2025-07-15 22:43:00,3129.31,3133.06,3129.04,3133.06,7.484
2025-07-15 22:44:00,3133.23,3134.01,3132.97,3133.0,12.055
2025-07-15 22:45:00,3132.45,3133.33,3129.12,3129.93,7.993
2025-07-15 22:46:00,3129.14,3130.57,3127.52,3127.77,6.191
2025-07-15 22:47:00,3128.87,3129.27,3127.47,3127.7,7.095
2025-07-15 22:48:00,3129.01,3130.0,3128.17,3130.0,0.519
2025-07-15 22:49:00,3129.95,3130.32,3129.19,3130.05,2.232
2025-07-15 22:50:00,3130.13,3132.45,3130.13,3131.8,1.059
2025-07-15 22:51:00,3130.55,3131.34,3130.06,3130.06,3.033
2025-07-15 22:52:00,3129.73,3138.0,3129.73,3136.16,7.546
2025-07-15 22:53:00,3135.68,3136.19,3133.37,3133.86,2.672
2025-07-15 22:54:00,3132.0,3132.18,3130.89,3132.18,0.747
2025-07-15 22:55:00,3132.08,3136.0,3132.05,3136.0,1.567
2025-07-15 22:56:00,3136.07,3137.79,3135.85,3137.58,1.62
2025-07-15 22:57:00,3136.66,3136.66,3135.29,3135.29,4.639
2025-07-15 22:58:00,3137.63,3138.85,3137.5,3138.68,2.457
2025-07-15 22:59:00,3138.29,3139.28,3137.81,3139.19,2.248
2025-07-15 23:00:00,3138.71,3165.55,3138.71,3164.42,87.165
2025-07-15 23:01:00,3165.09,3170.26,3163.13,3165.6,25.438
2025-07-15 23:02:00,3165.91,3177.84,3165.11,3177.84,19.941
2025-07-15 23:03:00,3175.82,3179.66,3172.3,3177.45,18.392
2025-07-15 23:04:00,3177.3,3180.54,3174.51,3179.21,14.507
2025-07-15 23:05:00,3179.17,3179.24,3169.55,3173.67,12.764
2025-07-15 23:06:00,3172.88,3174.27,3168.78,3173.63,9.814
2025-07-15 23:07:00,3174.09,3177.55,3173.89,3176.54,16.151
2025-07-15 23:08:00,3177.01,3186.13,3177.01,3182.76,11.237
2025-07-15 23:09:00,3181.77,3183.39,3180.1,3182.46,5.948
2025-07-15 23:10:00,3182.72,3183.99,3173.96,3178.15,3.083
2025-07-15 23:11:00,3178.14,3178.69,3175.99,3176.12,2.735
2025-07-15 23:12:00,3175.59,3176.0,3172.72,3172.72,4.555
2025-07-15 23:13:00,3172.84,3172.84,3166.26,3171.41,18.225
2025-07-15 23:14:00,3171.8,3171.8,3166.04,3167.76,11.505
2025-07-15 23:15:00,3168.49,3169.15,3166.66,3168.75,4.502
2025-07-15 23:16:00,3170.14,3176.41,3170.14,3175.08,10.315
2025-07-15 23:17:00,3174.93,3174.93,3171.51,3171.51,2.193
2025-07-15 23:18:00,3171.18,3171.18,3167.58,3168.84,1.297
2025-07-15 23:19:00,3170.07,3174.89,3167.6,3174.89,7.573
2025-07-15 23:20:00,3173.97,3173.97,3167.45,3167.45,4.967
2025-07-15 23:21:00,3167.14,3169.98,3166.75,3168.37,4.807
2025-07-15 23:22:00,3167.82,3169.29,3167.14,3169.29,2.032
2025-07-15 23:23:00,3171.05,3171.05,3167.4,3167.4,7.953
2025-07-15 23:24:00,3168.02,3171.88,3167.75,3171.88,1.776
2025-07-15 23:25:00,3171.88,3181.0,3171.88,3181.0,12.66
2025-07-15 23:26:00,3181.8,3182.64,3174.13,3175.48,5.168
2025-07-15 23:27:00,3176.13,3176.14,3171.34,3174.07,1.58
2025-07-15 23:28:00,3174.98,3174.98,3172.56,3172.56,0.106
2025-07-15 23:29:00,3172.76,3173.67,3171.32,3173.61,2.917
2025-07-15 23:30:00,3174.17,3174.17,3169.66,3169.66,1.604
2025-07-15 23:31:00,3168.77,3171.59,3168.77,3169.55,14.373
2025-07-15 23:32:00,3170.17,3170.52,3168.29,3168.29,1.824
2025-07-15 23:33:00,3171.06,3171.06,3168.55,3168.55,0.118
2025-07-15 23:34:00,3169.24,3169.24,3165.69,3166.47,0.291
2025-07-15 23:35:00,3166.97,3169.64,3166.14,3169.64,1.031
2025-07-15 23:36:00,3169.86,3180.71,3169.64,3178.93,15.956
2025-07-15 23:37:00,3178.49,3179.34,3177.93,3178.48,0.946
2025-07-15 23:38:00,3179.08,3182.28,3173.45,3173.46,3.398
2025-07-15 23:39:00,3173.52,3175.81,3173.04,3174.9,0.43
2025-07-15 23:40:00,3174.75,3176.94,3174.75,3174.82,9.489
2025-07-15 23:41:00,3176.38,3176.38,3174.93,3175.66,0.963
2025-07-15 23:42:00,3176.71,3176.71,3175.75,3176.39,0.02
2025-07-15 23:43:00,3177.3,3177.3,3176.37,3176.37,0.872
2025-07-15 23:44:00,3177.06,3182.49,3176.93,3181.74,9.18
2025-07-15 23:45:00,3180.35,3189.35,3179.79,3186.61,7.607
2025-07-15 23:46:00,3187.31,3187.31,3184.0,3184.49,4.361
2025-07-15 23:47:00,3182.26,3182.26,3177.58,3177.75,6.22
2025-07-15 23:48:00,3177.55,3178.95,3176.37,3178.95,1.358
2025-07-15 23:49:00,3180.74,3180.74,3178.08,3179.02,0.434
2025-07-15 23:50:00,3179.44,3179.44,3175.73,3176.74,5.45
2025-07-15 23:51:00,3178.11,3179.44,3177.36,3179.44,6.37
2025-07-15 23:52:00,3179.13,3180.0,3177.36,3177.82,0.235
2025-07-15 23:53:00,3178.3,3178.45,3176.85,3178.45,0.696
2025-07-15 23:54:00,3176.0,3178.15,3175.62,3178.15,0.305
2025-07-15 23:55:00,3178.07,3180.79,3178.07,3180.71,0.66
2025-07-15 23:56:00,3180.98,3184.26,3180.98,3181.03,1.092
2025-07-15 23:57:00,3180.0,3189.18,3179.54,3185.83,6.409
2025-07-15 23:58:00,3186.02,3186.02,3182.66,3184.48,13.54
2025-07-15 23:59:00,3184.44,3185.15,3182.92,3182.92,2.994
2025-07-16 00:00:00,3182.95,3184.99,3179.29,3179.29,4.318
2025-07-16 00:01:00,3178.5,3180.0,3175.81,3175.81,0.828
2025-07-16 00:02:00,3176.24,3178.56,3174.97,3177.61,3.135
2025-07-16 00:03:00,3176.88,3178.34,3176.88,3176.95,0.553
2025-07-16 00:04:00,3177.65,3178.25,3176.37,3177.41,4.979
2025-07-16 00:05:00,3179.17,3180.25,3177.6,3178.54,9.926
2025-07-16 00:06:00,3177.17,3177.77,3176.37,3177.37,1.464
2025-07-16 00:07:00,3176.0,3177.3,3174.71,3177.3,5.044
2025-07-16 00:08:00,3175.44,3175.5,3173.72,3174.35,0.92
2025-07-16 00:09:00,3174.63,3175.31,3172.24,3172.84,3.414
2025-07-16 00:10:00,3172.46,3174.94,3171.25,3171.25,4.03
2025-07-16 00:11:00,3171.1,3171.1,3164.0,3167.93,59.053
2025-07-16 00:12:00,3168.43,3171.49,3168.16,3171.01,7.232
2025-07-16 00:13:00,3169.76,3169.87,3167.22,3167.22,1.517
2025-07-16 00:14:00,3166.61,3166.61,3162.63,3164.24,8.314
2025-07-16 00:15:00,3163.52,3164.89,3162.88,3164.57,4.948
2025-07-16 00:16:00,3164.33,3168.69,3164.33,3168.69,10.576
2025-07-16 00:17:00,3168.97,3173.5,3167.5,3173.5,9.58
2025-07-16 00:18:00,3174.9,3178.37,3173.3,3177.78,4.703
